X,Y,FID,GEODB_OID,GEODB_SUBT,OBJECTID,ASSETID,OWNER,MAINTRESP,LOCATIONID,IMAGEPATH,BIKEPARKTY,NUMSPACES,NUMUNITS,BPLEVEL,BPSTYLE,FINISH,MOUNTING,COVERED,BPFUND,ROTATION
-122.593488645572862,45.546445095768561,2595,2560,BPRackST,2560,5220-0004124,PDXTRANS,PDXTRANS,BF25201, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.676809550641337,45.523826571926094,2596,2071,BPRackST,2071,5220-0002426,PDXTRANS,PDXTRANS,BF28822, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.68296362321729,45.508238665329131,2597,2671,BPRackST,2671,5220-0002999,PDXTRANS,PDXTRANS,BF61404, ,5220,2,0, ,STAPLE, , , , ,180
-122.63500795872956,45.562954944683966,2598,2870,BPRackST,2870,5220-0003197,PDXTRANS,PDXTRANS,BF13260, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.674519031675146,45.524258326082148,2599,2368,BPRackST,2368,5220-0002770,PDXTRANS,PDXTRANS,BF28148, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.637338034538672,45.521986507070686,2600,2431,BPRackST,2431,5220-0003497,PDXTRANS,PDXTRANS,BF35719, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.674136624055535,45.52530057568918,2601,2170,BPRackST,2170,5220-0002772,PDXTRANS,PDXTRANS,BF29032, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.684539796069814,45.521765869966607,2602,2268,BPRackST,2268,5220-0002701,PDXTRANS,PDXTRANS,BF54824, ,5220,0,0, ,STAPLE, , , , ,0
-122.680292294252794,45.513575414736316,2603,2672,BPRackST,2672,5220-0003001,PDXTRANS,PDXTRANS,BF57207, ,5220,2,0, ,STNLES, , , , ,155
-122.622943153336081,45.511900347552078,2604,2932,BPRackST,2932,5220-0003262,PDXTRANS,PDXTRANS,BF36882, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.681535975850224,45.517731919309732,2605,2072,BPRackST,2072,5220-0000347,PDXTRANS,UNKNOWN,BF64488, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.63587518516951,45.571373168937853,2606,2871,BPRackST,2871,5220-0003198,PDXTRANS,PDXTRANS,BF13170, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.618559965761293,45.536562334928178,2607,2763,BPRackST,2763,5220-0003066,PDXTRANS,PDXTRANS,BF21108, ,5220,0,0, ,STAPLE, , ,Y, ,180
-122.681898900349182,45.527184925707459,2608,2561,BPRackST,2561,5220-0001142,PDXTRANS,PDXTRANS,BF29436, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.674524326824539,45.524406383901095,2609,2369,BPRackST,2369,5220-0002769,PDXTRANS,PDXTRANS,BF28148, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.67401751812119,45.525190875175191,2610,2171,BPRackST,2171,5220-0000871,PDXTRANS,PDXTRANS,BF29000, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.684603463467312,45.52164791205783,2611,2269,BPRackST,2269,5220-0002700,PDXTRANS,PDXTRANS,BF54824, ,5220,0,0, ,STAPLE, , , , ,0
-122.583116759773134,45.519094280229126,2612,2872,BPRackST,2872,5220-0003294,PDXTRANS,PDXTRANS,BF52628, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.68028168020912,45.5135960526707,2613,2673,BPRackST,2673,5220-0003002,PDXTRANS,PDXTRANS,BF57207, ,5220,2,0, ,STNLES, , , , ,155
-122.670520127680518,45.523251030027858,2614,2073,BPRackST,2073,5220-0001424,PDXTRANS,PDXTRANS,BF25, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.637337952597633,45.521977592854306,2615,2432,BPRackST,2432,5220-0003498,PDXTRANS,PDXTRANS,BF35719, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.622940870328208,45.511881516379638,2616,2933,BPRackST,2933,5220-0003263,PDXTRANS,PDXTRANS,BF36882, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.674539016541232,45.524792278338488,2617,2370,BPRackST,2370,5220-0002776,PDXTRANS,PDXTRANS,BF28149, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.674417652022498,45.525819542724186,2618,2172,BPRackST,2172,5220-0002869,PDXTRANS,PDXTRANS,BF28156, ,5220,2,0, ,STAPLE, , , , ,180
-122.618571019459779,45.536562131177121,2619,2764,BPRackST,2764,5220-0003068,PDXTRANS,PDXTRANS,BF21108, ,5220,0,0, ,STAPLE, , ,Y, ,180
-122.673064858578229,45.51982014311421,2620,2562,BPRackST,2562,5220-0000797,PDXTRANS,UNKNOWN,BF65948, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.681403073194787,45.512140404360181,2621,2270,BPRackST,2270,5220-0000895,PDXTRANS,PDXTRANS,BF63579, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.583053757485828,45.519091843274104,2622,2873,BPRackST,2873,5220-0003199,PDXTRANS,PDXTRANS,BF52628, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.612669465413035,45.505243712565907,2623,2934,BPRackST,2934,5220-0003264,PDXTRANS,PDXTRANS,BF44310, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.680270489675166,45.51361653496366,2624,2674,BPRackST,2674,5220-0003003,PDXTRANS,PDXTRANS,BF57207, ,5220,2,0, ,STNLES, , , , ,155
-122.682989479519932,45.520354703179287,2625,2074,BPRackST,2074,5220-0000716,PDXTRANS,UNKNOWN,BF54672, ,5220,0,0, ,STAPLE, , ,U, ,155
-122.67454699716329,45.525000645982217,2626,2371,BPRackST,2371,5220-0002775,PDXTRANS,PDXTRANS,BF28149, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.674423076124427,45.526061881727145,2627,2173,BPRackST,2173,5220-0002870,PDXTRANS,PDXTRANS,BF28157, ,5220,2,0, ,STAPLE, , , , ,180
-122.617323548485359,45.512099905570956,2628,2874,BPRackST,2874,5220-0003200,PDXTRANS,PDXTRANS,BF46311, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.673448014998982,45.52080899610614,2629,2271,BPRackST,2271,5220-0002710,PDXTRANS,PDXTRANS,BF64265, ,5220,0,0, ,STAPLE, , , , ,0
-122.637338066301652,45.521968679482761,2630,2433,BPRackST,2433,5220-0003499,PDXTRANS,PDXTRANS,BF35719, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.618582073158322,45.536561927424991,2631,2765,BPRackST,2765,5220-0003070,PDXTRANS,PDXTRANS,BF21108, ,5220,0,0, ,STAPLE, , ,Y, ,180
-122.616851461448093,45.536600850146925,2632,2935,BPRackST,2935,5220-0003265,PDXTRANS,PDXTRANS,BF14407, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.681744486229491,45.523736292888628,2633,2563,BPRackST,2563,5220-0002729,PDXTRANS,PDXTRANS,BF28827, ,5220,0,0, ,SELLWD, , , , ,0
-122.680258996801342,45.513636935456439,2634,2675,BPRackST,2675,5220-0003004,PDXTRANS,PDXTRANS,BF57207, ,5220,2,0, ,STNLES, , , , ,155
-122.673526932518172,45.52440559464884,2635,2174,BPRackST,2174,5220-0002871,PDXTRANS,PDXTRANS,BF28115, ,5220,2,0, ,STAPLE, , , , ,180
-122.683840544232794,45.519120628940357,2636,2075,BPRackST,2075,5220-0000713,PDXTRANS,UNKNOWN,BF54708, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.618929040399649,45.535061763683458,2637,2875,BPRackST,2875,5220-0003202,PDXTRANS,PDXTRANS,BF18288, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.674559271445489,45.525357486872487,2638,2372,BPRackST,2372,5220-0002779,PDXTRANS,PDXTRANS,BF28150, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.674807375315737,45.521172498072715,2639,2272,BPRackST,2272,5220-0000549,PDXTRANS,PDXTRANS,BF64266, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.637338017427524,45.5219597654091,2640,2434,BPRackST,2434,5220-0003500,PDXTRANS,PDXTRANS,BF35719, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.618593126856766,45.536561723671781,2641,2766,BPRackST,2766,5220-0003072,PDXTRANS,PDXTRANS,BF21108, ,5220,0,0, ,STAPLE, , ,Y, ,180
-122.680233845999254,45.51368484968836,2642,2676,BPRackST,2676,5220-0003005,PDXTRANS,PDXTRANS,BF57207, ,5220,2,0, ,STNLES, , , , ,0
-122.681814694861174,45.523735047994258,2643,2564,BPRackST,2564,5220-0002730,PDXTRANS,PDXTRANS,BF28827, ,5220,0,0, ,SELLWD, , , , ,0
-122.673538189641661,45.524672725843502,2644,2175,BPRackST,2175,5220-0002872,PDXTRANS,PDXTRANS,BF28116, ,5220,2,0, ,STAPLE, , , , ,180
-122.672921900995973,45.523782617643569,2645,2076,BPRackST,2076,5220-0000922,PDXTRANS,UNKNOWN,BF28795, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.687240035892415,45.57007216774155,2646,2936,BPRackST,2936,5220-0003266,PDXTRANS,PDXTRANS,BF2709, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.685192681161126,45.513142612119779,2647,2876,BPRackST,2876,5220-0003203,PDXTRANS,PDXTRANS,BF63581, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.674716232241323,45.521148076638887,2648,2273,BPRackST,2273,5220-0000548,PDXTRANS,PDXTRANS,BF64266, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.637338213798373,45.521950852394312,2649,2435,BPRackST,2435,5220-0003501,PDXTRANS,PDXTRANS,BF35719, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.674572712785874,45.525708421785374,2650,2373,BPRackST,2373,5220-0002778,PDXTRANS,PDXTRANS,BF28150, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.680186510855265,45.513772854608263,2651,2677,BPRackST,2677,5220-0003006,PDXTRANS,PDXTRANS,BF57207, ,5220,2,0, ,STNLES, , , , ,0
-122.618604180555025,45.536561519917541,2652,2767,BPRackST,2767,5220-0003074,PDXTRANS,PDXTRANS,BF21108, ,5220,0,0, ,STAPLE, , ,Y, ,180
-122.666721347109586,45.562654239198665,2653,2937,BPRackST,2937,5220-0003267,PDXTRANS,PDXTRANS,BF22626, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.672757147089698,45.523785733075307,2654,2077,BPRackST,2077,5220-0002586,PDXTRANS,PDXTRANS,BF28795, ,5220,0,0, ,STAPLE, , , , ,0
-122.68189660602367,45.523733595869075,2655,2565,BPRackST,2565,5220-0002731,PDXTRANS,PDXTRANS,BF28827, ,5220,0,0, ,SELLWD, , , , ,0
-122.685255554673276,45.513161581247523,2656,2877,BPRackST,2877,5220-0003204,PDXTRANS,PDXTRANS,BF63581, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.673540177717086,45.524737935880495,2657,2176,BPRackST,2176,5220-0002812,PDXTRANS,PDXTRANS,BF28116, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.674636025781382,45.521126585075585,2658,2274,BPRackST,2274,5220-0000547,PDXTRANS,PDXTRANS,BF64266, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.637185580896656,45.523719089452072,2659,2436,BPRackST,2436,5220-0003502,PDXTRANS,PDXTRANS,BF13034, ,5220,1,0, ,STAPLE, , ,N,Y,130
-122.674575653101257,45.525785188792703,2660,2374,BPRackST,2374,5220-0002777,PDXTRANS,PDXTRANS,BF28150, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.67993169323897,45.514242108800822,2661,2678,BPRackST,2678,5220-0003064,PDXTRANS,PDXTRANS,BF57206, ,5220,2,0, ,STNLES, , , , ,155
-122.667675120720332,45.540871917435716,2662,2938,BPRackST,2938,5220-0003268,PDXTRANS,PDXTRANS,BF8615, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.672646178180756,45.523787831320504,2663,2078,BPRackST,2078,5220-0002585,PDXTRANS,PDXTRANS,BF28795, ,5220,0,0, ,STAPLE, , , , ,0
-122.677895017765152,45.517422143843973,2664,2566,BPRackST,2566,5220-0002761,PDXTRANS,PDXTRANS,BF66188, ,5220,0,0, ,STAPLE, , , , ,0
-122.613174774030711,45.51190533250314,2665,2768,BPRackST,2768,5220-0003077,PDXTRANS,PDXTRANS,BF37838, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.673344825639319,45.524814383089634,2666,2177,BPRackST,2177,5220-0002808,PDXTRANS,PDXTRANS,BF28123, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.674599663841036,45.520993354087913,2667,2275,BPRackST,2275,5220-0002714,PDXTRANS,PDXTRANS,BF64247, ,5220,0,0, ,STAPLE, , , , ,0
-122.642762906836751,45.516397979954995,2668,2878,BPRackST,2878,5220-0003205,PDXTRANS,PDXTRANS,BF42489, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.637185927190274,45.523728003627454,2669,2437,BPRackST,2437,5220-0003503,PDXTRANS,PDXTRANS,BF13034, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.674591377521338,45.526207760033898,2670,2375,BPRackST,2375,5220-0002780,PDXTRANS,PDXTRANS,BF28151, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.613174860220028,45.511897561243003,2671,2769,BPRackST,2769,5220-0003078,PDXTRANS,PDXTRANS,BF37838, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.672749998568349,45.523900231425692,2672,2079,BPRackST,2079,5220-0000820,PDXTRANS,UNKNOWN,BF28818, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.678083262556058,45.520519939501014,2673,2679,BPRackST,2679,5220-0000323,PDXTRANS,UNKNOWN,BF66980, ,5220,2,0, ,STAPLE, , ,U, ,65
-122.675533412437048,45.521366461227935,2674,2276,BPRackST,2276,5220-0000784,PDXTRANS,PDXTRANS,BF64267, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.667663289182613,45.540845777373427,2675,2939,BPRackST,2939,5220-0003269,PDXTRANS,PDXTRANS,BF8615, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.673665458049015,45.525197036963831,2676,2178,BPRackST,2178,5220-0002873,PDXTRANS,PDXTRANS,BF29000, ,5220,2,0, ,STAPLE, , , , ,0
-122.684970695566051,45.524985167170456,2677,2567,BPRackST,2567,5220-0002573,PDXTRANS,PDXTRANS,BF29011, ,5220,0,0, ,STAPLE, , , , ,0
-122.637186293522902,45.523736917830199,2678,2438,BPRackST,2438,5220-0003504,PDXTRANS,PDXTRANS,BF13034, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.642747194324741,45.516403874313632,2679,2879,BPRackST,2879,5220-0003206,PDXTRANS,PDXTRANS,BF42489, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.672779013576914,45.523899682783345,2680,2080,BPRackST,2080,5220-0000819,PDXTRANS,UNKNOWN,BF28818, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.674595584759814,45.526325658040385,2681,2376,BPRackST,2376,5220-0002781,PDXTRANS,PDXTRANS,BF28151, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.613174946409472,45.511889789983009,2682,2770,BPRackST,2770,5220-0003080,PDXTRANS,PDXTRANS,BF37838, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.675460470164751,45.521346973406196,2683,2277,BPRackST,2277,5220-0002715,PDXTRANS,PDXTRANS,BF64267, ,5220,0,0, ,STAPLE, , , , ,0
-122.621625412848232,45.512306951155104,2684,2940,BPRackST,2940,5220-0003270,PDXTRANS,PDXTRANS,BF37052, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.668553313877084,45.562646802468421,2685,2880,BPRackST,2880,5220-0003207,PDXTRANS,PDXTRANS,BF5121, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.673761134558944,45.525308637805161,2686,2179,BPRackST,2179,5220-0002773,PDXTRANS,PDXTRANS,BF29032, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.637186609758132,45.523745831964895,2687,2439,BPRackST,2439,5220-0003505,PDXTRANS,PDXTRANS,BF13034, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.682747113574806,45.510965955811066,2688,2680,BPRackST,2680,5220-0003007,PDXTRANS,PDXTRANS,BF61697, ,5220,2,0, ,STAPLE, , , , ,65
-122.672938163358751,45.523896673303121,2689,2081,BPRackST,2081,5220-0000818,PDXTRANS,UNKNOWN,BF28818, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.684500224716885,45.524993250482041,2690,2568,BPRackST,2568,5220-0002572,PDXTRANS,PDXTRANS,BF29011, ,5220,0,0, ,STAPLE, , , , ,0
-122.613175032598761,45.511882018722964,2691,2771,BPRackST,2771,5220-0003082,PDXTRANS,PDXTRANS,BF37838, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.674600476033945,45.526462748756991,2692,2377,BPRackST,2377,5220-0002782,PDXTRANS,PDXTRANS,BF28151, ,5220,2,0, ,STAPLE, , ,N, ,180
-122.675431510194869,45.521216372960552,2693,2278,BPRackST,2278,5220-0000785,PDXTRANS,PDXTRANS,BF64248, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.673580559820635,45.525833314094122,2694,2180,BPRackST,2180,5220-0002874,PDXTRANS,PDXTRANS,BF28117, ,5220,2,0, ,STAPLE, , , , ,180
-122.671862886636731,45.474447598150448,2695,2941,BPRackST,2941,5220-0003271,PDXTRANS,PDXTRANS,BF59363, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.668618664313584,45.562604120438905,2696,2881,BPRackST,2881,5220-0003208,PDXTRANS,PDXTRANS,BF8638, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.682374554015226,45.525035133374857,2697,2569,BPRackST,2569,5220-0000625,PDXTRANS,UNKNOWN,BF29009, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.637186623133857,45.523754745689438,2698,2440,BPRackST,2440,5220-0003506,PDXTRANS,PDXTRANS,BF13034, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.68272973234663,45.510961745911665,2699,2681,BPRackST,2681,5220-0003008,PDXTRANS,PDXTRANS,BF61697, ,5220,2,0, ,STAPLE, , , , ,65
-122.686822735440117,45.537051813301829,2700,2181,BPRackST,2181,5220-0002875,PDXTRANS,PDXTRANS,BF70289, ,5220,2,0, ,STAPLE, , , , ,0
-122.613175118788007,45.511874247462778,2701,2772,BPRackST,2772,5220-0003084,PDXTRANS,PDXTRANS,BF37838, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.673038477043022,45.523894776284557,2702,2082,BPRackST,2082,5220-0000166,PDXTRANS,UNKNOWN,BF28818, ,5220,2,0, ,STAPLE, , ,U, ,0
-122.653764838066138,45.511127346102938,2703,2882,BPRackST,2882,5220-0003209,PDXTRANS,PDXTRANS,BF32902, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.675519062534761,45.521239716665157,2704,2279,BPRackST,2279,5220-0002716,PDXTRANS,PDXTRANS,BF64248, ,5220,0,0, ,STAPLE, , , , ,0
-122.683014361530937,45.52502257913789,2705,2570,BPRackST,2570,5220-0001123,PDXTRANS,UNKNOWN,BF29009, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.685038750044782,45.509557003633432,2706,2378,BPRackST,2378,5220-0002783,PDXTRANS,PDXTRANS,BF59192, ,5220,0,0, ,CSHARE, , , , ,0
-122.671891818631821,45.474446242926604,2707,2942,BPRackST,2942,5220-0003272,PDXTRANS,PDXTRANS,BF59363, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.682853534109569,45.511569290578564,2708,2682,BPRackST,2682,5220-0003009,PDXTRANS,PDXTRANS,BF57722, ,5220,0,0, ,STNLES, , , , ,65
-122.686559074707418,45.536897606722825,2709,2182,BPRackST,2182,5220-0002876,PDXTRANS,PDXTRANS,BF70289, ,5220,2,0, ,STAPLE, , , , ,0
-122.637186586411715,45.523763659346166,2710,2441,BPRackST,2441,5220-0003507,PDXTRANS,PDXTRANS,BF13034, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.682685406081418,45.525032076076748,2711,2571,BPRackST,2571,5220-0002564,PDXTRANS,PDXTRANS,BF29009, ,5220,0,0, ,STAPLE, , , , ,0
-122.624555893618052,45.512173901689444,2712,2773,BPRackST,2773,5220-0003098,PDXTRANS,PDXTRANS,BF36770, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.637474168494734,45.522957956574338,2713,2883,BPRackST,2883,5220-0003210,PDXTRANS,PDXTRANS,BF72, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.682421914300519,45.569995838603731,2714,2943,BPRackST,2943,5220-0003273,PDXTRANS,PDXTRANS,BF7164, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.682842875925161,45.511590680218326,2715,2683,BPRackST,2683,5220-0003011,PDXTRANS,PDXTRANS,BF57722, ,5220,2,0, ,STNLES, , , , ,65
-122.68637221116677,45.536788709721471,2716,2183,BPRackST,2183,5220-0002877,PDXTRANS,PDXTRANS,BF70289, ,5220,2,0, ,STAPLE, , , , ,0
-122.637185893872669,45.523772572114829,2717,2442,BPRackST,2442,5220-0003508,PDXTRANS,PDXTRANS,BF13034, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.674864755769605,45.519278876319873,2718,2572,BPRackST,2572,5220-0002917,PDXTRANS,PDXTRANS,BF56173, ,5220,0,0, ,STAPLE, , ,N, ,0
-122.673133019108946,45.523892988332001,2719,2083,BPRackST,2083,5220-0000923,PDXTRANS,UNKNOWN,BF28818, ,5220,2,0, ,STAPLE, , ,U, ,0
-122.637462021059562,45.522959900615383,2720,2884,BPRackST,2884,5220-0003211,PDXTRANS,PDXTRANS,BF72, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.62455586474313,45.512181673232575,2721,2774,BPRackST,2774,5220-0003099,PDXTRANS,PDXTRANS,BF36770, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.682858901024332,45.511559603996936,2722,2684,BPRackST,2684,5220-0003010,PDXTRANS,PDXTRANS,BF57722, ,5220,2,0, ,STNLES, , , , ,65
-122.682497276985757,45.569997239344652,2723,2944,BPRackST,2944,5220-0003274,PDXTRANS,PDXTRANS,BF7164, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.676632283112696,45.5216900807686,2724,2280,BPRackST,2280,5220-0000788,PDXTRANS,PDXTRANS,BF64268, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.674783393313078,45.518017777974549,2725,2573,BPRackST,2573,5220-0002915,PDXTRANS,PDXTRANS,BF63786, ,5220,0,0, ,STAPLE, , ,N, ,0
-122.684715418800295,45.527843442763924,2726,2379,BPRackST,2379,5220-0000619,PDXTRANS,PDXTRANS,BF29503, ,5220,0,0, ,RIBBON, , ,U, ,0
-122.686784772417738,45.537196917891407,2727,2184,BPRackST,2184,5220-0002878,PDXTRANS,PDXTRANS,BF70284, ,5220,2,0, ,STAPLE, , , , ,0
-122.637185847130937,45.523781485758001,2728,2443,BPRackST,2443,5220-0003509,PDXTRANS,PDXTRANS,BF13034, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.640611041755847,45.522086499403095,2729,2885,BPRackST,2885,5220-0003212,PDXTRANS,PDXTRANS,BF42172, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.682836791334537,45.511600381088705,2730,2685,BPRackST,2685,5220-0003012,PDXTRANS,PDXTRANS,BF57722, ,5220,2,0, ,STNLES, , , , ,65
-122.624555835868122,45.512189444775828,2731,2775,BPRackST,2775,5220-0003100,PDXTRANS,PDXTRANS,BF36770, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.682548263487732,45.526465468780707,2732,2574,BPRackST,2574,5220-0002912,PDXTRANS,PDXTRANS,BF29260, ,5220,0,0, ,STAPLE, , ,N, ,0
-122.649788702103223,45.486008971920768,2733,2945,BPRackST,2945,5220-0003276,PDXTRANS,PDXTRANS,BF49503, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.686716248602423,45.53725441849366,2734,2185,BPRackST,2185,5220-0002879,PDXTRANS,PDXTRANS,BF70284, ,5220,2,0, ,STAPLE, , , , ,0
-122.637186173385956,45.52379039990614,2735,2444,BPRackST,2444,5220-0003510,PDXTRANS,PDXTRANS,BF13034, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.640628974072115,45.522086738023049,2736,2886,BPRackST,2886,5220-0003213,PDXTRANS,PDXTRANS,BF42172, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.683813591486143,45.516634748573935,2737,2380,BPRackST,2380,5220-0002237,PDXTRANS,PDXTRANS,BF54598, ,5220,0,0, ,CSHARE, , , , ,0
-122.682478568721251,45.512118208653845,2738,2686,BPRackST,2686,5220-0003013,PDXTRANS,PDXTRANS,BF57721, ,5220,2,0, ,STNLES, , , , ,65
-122.624555806993158,45.512197216319038,2739,2776,BPRackST,2776,5220-0003101,PDXTRANS,PDXTRANS,BF36770, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.682696483600765,45.52646265350635,2740,2575,BPRackST,2575,5220-0002913,PDXTRANS,PDXTRANS,BF29260, ,5220,0,0, ,STAPLE, , ,N, ,0
-122.649800913600103,45.486033762794705,2741,2946,BPRackST,2946,5220-0003277,PDXTRANS,PDXTRANS,BF49503, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.684294949093328,45.528708126797376,2742,2186,BPRackST,2186,5220-0002881,PDXTRANS,PDXTRANS,BF27366, ,5220,0,0, ,STAPLE, , , , ,0
-122.677897603077852,45.525233426619572,2743,2084,BPRackST,2084,5220-0002253,PDXTRANS,PDXTRANS,BF29036, ,5220,0,0, ,STAPLE, , , , ,0
-122.637174387045292,45.524418476104131,2744,2445,BPRackST,2445,5220-0003802,PDXTRANS,PDXTRANS,BF13035, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.683351188820623,45.517914226133833,2745,2381,BPRackST,2381,5220-0001159,PDXTRANS,UNKNOWN,BF54638, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.656151880938282,45.517299580517573,2746,2887,BPRackST,2887,5220-0003214,PDXTRANS,PDXTRANS,BF49753, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.676650508274307,45.521694972667305,2747,2281,BPRackST,2281,5220-0000787,PDXTRANS,PDXTRANS,BF64268, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.680666604489588,45.515469326251782,2748,2687,BPRackST,2687,5220-0003014,PDXTRANS,PDXTRANS,BF57716, ,5220,2,0, ,STNLES, , , , ,155
-122.684278303929347,45.52870831101729,2749,2187,BPRackST,2187,5220-0002883,PDXTRANS,PDXTRANS,BF27366, ,5220,0,0, ,STAPLE, , , , ,0
-122.624555778118193,45.512204987862312,2750,2777,BPRackST,2777,5220-0003102,PDXTRANS,PDXTRANS,BF36770, ,5220,1,0, ,STAPLE, , ,Y, ,0
-122.682950017970654,45.52645783746231,2751,2576,BPRackST,2576,5220-0002914,PDXTRANS,PDXTRANS,BF29260, ,5220,0,0, ,STAPLE, , ,N, ,0
-122.649774629037864,45.485979124811799,2752,2947,BPRackST,2947,5220-0003275,PDXTRANS,PDXTRANS,BF49503, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.678045828646944,45.52523081315784,2753,2085,BPRackST,2085,5220-0002252,PDXTRANS,PDXTRANS,BF29036, ,5220,0,0, ,STAPLE, , , , ,0
-122.656199161134268,45.517300411313627,2754,2888,BPRackST,2888,5220-0003215,PDXTRANS,PDXTRANS,BF49753, ,5220,2,0, ,STAPLE, , ,N,N,0
-122.637174437659567,45.524427801305478,2755,2446,BPRackST,2446,5220-0003803,PDXTRANS,PDXTRANS,BF13035, ,5220,2,0, ,STAPLE, , ,N,Y,130
-122.676668732510649,45.521699864580668,2756,2282,BPRackST,2282,5220-0001287,PDXTRANS,PDXTRANS,BF64268, ,5220,0,0, ,STAPLE, , ,U, ,0
